participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.player_role,player.player_id_in_role,player.matching_group_id,player.price1_offer,player.price2_offer,player.price_choice,player.action_chosen,player.price_paid,player.interaction,player.cq_q1,player.cq_q2,player.cq_q3,player.cq_q4,player.player_b_type,player.revenue,player.round_payoff,player.total_payoff_points,player.total_payoff_euros,player.participation_fee,player.total_payment,player.partner_price1,player.partner_price2,player.partner_interaction,player.partner_action,player.partner_price_paid,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
22,mkcjpwlu,777,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.775776,1,,,44.0,2,,2.0,B,B2,3,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,10,6,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
23,6iq2c93q,913,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.830876,1,,,59.0,2,,7.0,B,B3,3,,,,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,4,7,,1,7,12,6,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
24,xeaatdon,536,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:55.315359,1,,,51.0,2,,2.0,B,B4,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,11,6,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
1,rp0e9te0,281,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.667278,1,,,120.0,1,,6.0,A,A1,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,4,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
2,msgi73yh,145,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.675218,1,,,77.0,1,,1.0,A,A2,1,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,2,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
3,jdxnd1bd,341,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.679730,1,,,161.0,1,,11.0,A,A3,1,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,3,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
4,gj53q2d6,110,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.684043,1,,,98.0,1,,5.0,A,A4,1,4,7,4-7,1,4,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,1,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
5,bjtrxl82,451,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.696318,1,,,40.0,2,,1.0,B,B1,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,2,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
6,x78yxntc,816,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.701086,1,,,53.0,2,,4.0,B,B2,1,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,1,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
7,ykj6x34l,672,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.704978,1,,,61.0,2,,4.0,B,B3,1,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,4,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
8,5ifumz8u,103,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.711186,1,,,60.0,2,,4.0,B,B4,1,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,3,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
9,beqdo5be,157,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.716144,1,,,150.0,1,,5.0,A,A1,2,4,7,4-7,1,4,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,5,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
10,u8c3vkoi,217,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.720269,1,,,143.0,1,,13.0,A,A2,2,2,3,2-3,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,6,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
11,63r7af1o,300,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.724353,1,,,136.0,1,,11.0,A,A3,2,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,8,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
12,ilba4dne,680,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.729072,1,,,116.0,1,,12.0,A,A4,2,2,3,2-3,1,3,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,,,1,,,7,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
13,pc7r1o19,397,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.734589,1,,,50.0,2,,3.0,B,B1,2,,,,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,2,3,,1,3,7,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
14,ws5cnm0f,825,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.739687,1,,,39.0,2,,2.0,B,B2,2,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,3,,1,2,6,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
15,uevcd2dk,748,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.743961,1,,,51.0,2,,4.0,B,B3,2,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,8,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
16,joztennw,634,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.748635,1,,,54.0,2,,4.0,B,B4,2,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,5,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
17,ww967q3a,752,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.752974,1,,,111.0,1,,1.0,A,A1,3,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,10,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
18,r3883liz,609,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.758065,1,,,104.0,1,,8.0,A,A2,3,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,12,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
19,zksgltn0,523,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.762405,1,,,118.0,1,,6.0,A,A3,3,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,11,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
20,45depeea,238,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.766854,1,,,147.0,1,,13.0,A,A4,3,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,9,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
21,iyvfyays,402,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.771259,1,,,63.0,2,,2.0,B,B1,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,9,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
22,mkcjpwlu,777,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.775776,1,,,44.0,2,,1.0,B,B2,3,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,10,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
23,6iq2c93q,913,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.830876,1,,,59.0,2,,2.0,B,B3,3,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,12,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
24,xeaatdon,536,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:55.315359,1,,,51.0,2,,4.0,B,B4,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,11,7,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
1,rp0e9te0,281,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.667278,1,,,120.0,1,,6.0,A,A1,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,1,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
2,msgi73yh,145,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.675218,1,,,77.0,1,,5.0,A,A2,1,4,7,4-7,1,4,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,2,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
3,jdxnd1bd,341,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.679730,1,,,161.0,1,,11.0,A,A3,1,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,4,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
4,gj53q2d6,110,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.684043,1,,,98.0,1,,1.0,A,A4,1,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,3,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
5,bjtrxl82,451,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.696318,1,,,40.0,2,,4.0,B,B1,1,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,1,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
6,x78yxntc,816,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.701086,1,,,53.0,2,,1.0,B,B2,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,3,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
7,ykj6x34l,672,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.704978,1,,,61.0,2,,4.0,B,B3,1,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,4,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
8,5ifumz8u,103,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.711186,1,,,60.0,2,,4.0,B,B4,1,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,2,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
9,beqdo5be,157,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.716144,1,,,150.0,1,,8.0,A,A1,2,2,3,2-3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,5,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
10,u8c3vkoi,217,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.720269,1,,,143.0,1,,7.0,A,A2,2,2,7,2-7,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,8,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
11,63r7af1o,300,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.724353,1,,,136.0,1,,13.0,A,A3,2,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,7,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
12,ilba4dne,680,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.729072,1,,,116.0,1,,7.0,A,A4,2,2,3,2-3,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,6,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
13,pc7r1o19,397,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.734589,1,,,50.0,2,,2.0,B,B1,2,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,3,,2,2,5,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
14,ws5cnm0f,825,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.739687,1,,,39.0,2,,2.0,B,B2,2,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,3,,1,2,6,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
15,uevcd2dk,748,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.743961,1,,,51.0,2,,2.0,B,B3,2,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,7,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
16,joztennw,634,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.748635,1,,,54.0,2,,2.0,B,B4,2,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,8,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
17,ww967q3a,752,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.752974,1,,,111.0,1,,8.0,A,A1,3,2,7,2-7,1,7,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,,,1,,,9,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
18,r3883liz,609,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.758065,1,,,104.0,1,,8.0,A,A2,3,2,7,2-7,2,2,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,,,1,,,11,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
19,zksgltn0,523,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.762405,1,,,118.0,1,,6.0,A,A3,3,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,10,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
20,45depeea,238,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.766854,1,,,147.0,1,,13.0,A,A4,3,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,12,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
21,iyvfyays,402,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.771259,1,,,63.0,2,,2.0,B,B1,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,11,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
22,mkcjpwlu,777,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.775776,1,,,44.0,2,,4.0,B,B2,3,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,10,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
23,6iq2c93q,913,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.830876,1,,,59.0,2,,7.0,B,B3,3,,,,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,7,,1,7,9,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
24,xeaatdon,536,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:55.315359,1,,,51.0,2,,2.0,B,B4,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,12,8,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
1,rp0e9te0,281,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.667278,1,,,120.0,1,,11.0,A,A1,1,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,2,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
2,msgi73yh,145,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.675218,1,,,77.0,1,,1.0,A,A2,1,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,1,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
3,jdxnd1bd,341,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.679730,1,,,161.0,1,,6.0,A,A3,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,3,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
4,gj53q2d6,110,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.684043,1,,,98.0,1,,11.0,A,A4,1,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,4,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
5,bjtrxl82,451,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.696318,1,,,40.0,2,,1.0,B,B1,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,1,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
6,x78yxntc,816,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.701086,1,,,53.0,2,,4.0,B,B2,1,,,,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,3,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
7,ykj6x34l,672,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.704978,1,,,61.0,2,,4.0,B,B3,1,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,2,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
8,5ifumz8u,103,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.711186,1,,,60.0,2,,4.0,B,B4,1,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,4,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
9,beqdo5be,157,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.716144,1,,,150.0,1,,8.0,A,A1,2,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,7,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
10,u8c3vkoi,217,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.720269,1,,,143.0,1,,11.0,A,A2,2,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,6,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
11,63r7af1o,300,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.724353,1,,,136.0,1,,11.0,A,A3,2,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,5,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
12,ilba4dne,680,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.729072,1,,,116.0,1,,11.0,A,A4,2,4,7,4-7,1,4,,,,,,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,8,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
13,pc7r1o19,397,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.734589,1,,,50.0,2,,4.0,B,B1,2,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,6,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
14,ws5cnm0f,825,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.739687,1,,,39.0,2,,4.0,B,B2,2,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,5,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
15,uevcd2dk,748,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.743961,1,,,51.0,2,,4.0,B,B3,2,,,,,,1,,,,,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,8,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
16,joztennw,634,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.748635,1,,,54.0,2,,2.0,B,B4,2,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,7,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
17,ww967q3a,752,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.752974,1,,,111.0,1,,13.0,A,A1,3,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,11,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
18,r3883liz,609,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.758065,1,,,104.0,1,,13.0,A,A2,3,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,12,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
19,zksgltn0,523,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.762405,1,,,118.0,1,,8.0,A,A3,3,4,7,4-7,1,7,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,,,1,,,9,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
20,45depeea,238,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.766854,1,,,147.0,1,,13.0,A,A4,3,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,10,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
21,iyvfyays,402,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.771259,1,,,63.0,2,,2.0,B,B1,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,10,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
22,mkcjpwlu,777,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.775776,1,,,44.0,2,,7.0,B,B2,3,,,,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,4,7,,1,7,9,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
23,6iq2c93q,913,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.830876,1,,,59.0,2,,2.0,B,B3,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,12,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
24,xeaatdon,536,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:55.315359,1,,,51.0,2,,2.0,B,B4,3,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,11,9,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
1,rp0e9te0,281,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.667278,1,,,120.0,1,,6.0,A,A1,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,1,10,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
2,msgi73yh,145,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.675218,1,,,77.0,1,,6.0,A,A2,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,3,10,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
3,jdxnd1bd,341,0,260,260,payment_uar,RedirectUAR,2025-11-18 09:13:54.679730,1,,,161.0,1,,6.0,A,A3,1,4,7,4-7,2,4,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,2,10,ibqfak10,session 4 baseline,,,Session 4 18 11 10h baseline  rapide 40 min  680 un peu lent et question stratégique,0
